Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response,Consumer disputed
1324065,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,07950,Web,04/09/2015,04/09/2015,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,
1324063,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,SD,57401,Web,04/09/2015,04/09/2015,"Rushmore Service Center, LLC",Closed,Yes,
1324244,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,TX,78655,Web,04/09/2015,04/10/2015,Equifax,Closed with non-monetary relief,Yes,
1324226,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,IL,60046,Web,04/09/2015,04/09/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1324068,Debt collection,Medical,Improper contact or sharing of info,Talked to a third party about my debt,NY,10044,Web,04/09/2015,04/09/2015,Penn Credit Corporation,Closed with explanation,Yes,
1324219,Bank account or service,Checking account,Problems caused by my funds being low,,PA,18344,Referral,04/09/2015,04/13/2015,Wells Fargo,Closed with explanation,Yes,
1324297,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NJ,07065,Web,04/09/2015,04/10/2015,Bank of America,Closed with monetary relief,Yes,
1324605,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,FL,33068,Web,04/09/2015,04/10/2015,Nationstar Mortgage,In progress,Yes,
1324339,Credit card,,Advertising and marketing,,FL,33313,Web,04/09/2015,04/10/2015,U.S. Bancorp,Closed with explanation,Yes,
1324422,Consumer loan,Installment loan,Managing the loan or lease,,TX,75232,Web,04/09/2015,04/13/2015,World Acceptance Corporation,Closed with explanation,Yes,
1324537,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78664,Web,04/09/2015,04/10/2015,TransUnion,In progress,Yes,
1324439,Credit card,,Billing disputes,,NY,13021,Web,04/09/2015,04/10/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1324536,Credit reporting,,Incorrect information on credit report,Account terms,TX,78664,Web,04/09/2015,04/10/2015,Equifax,In progress,Yes,
1324599,Bank account or service,Checking account,Problems caused by my funds being low,,MN,56304,Web,04/09/2015,04/10/2015,TCF National Bank,Closed with monetary relief,Yes,
1324598,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,TX,77091,Web,04/09/2015,04/10/2015,Equifax,Closed with explanation,Yes,
1324568,Credit reporting,,Incorrect information on credit report,Account status,FL,33441,Web,04/09/2015,04/10/2015,Equifax,In progress,Yes,
1324567,Credit reporting,,Incorrect information on credit report,Account status,FL,33441,Web,04/09/2015,04/10/2015,Experian,Closed with explanation,Yes,
1324595,Bank account or service,Savings account,Deposits and withdrawals,,VA,23238,Web,04/09/2015,04/10/2015,Bank of America,Closed with monetary relief,Yes,
1324585,Consumer loan,Vehicle lease,Managing the loan or lease,,MO,64134,Web,04/09/2015,04/20/2015,Jackson Automotive Resources,In progress,Yes,
1324583,Consumer loan,Personal line of credit,Account terms and changes,,NC,28803,Phone,04/09/2015,04/14/2015,"Enova International, Inc.",Closed with explanation,Yes,
1324634,Credit reporting,,Incorrect information on credit report,Account status,NC,28630,Web,04/09/2015,04/13/2015,Equifax,Closed with explanation,Yes,
1324633,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,CA,90247,Web,04/09/2015,04/10/2015,Equifax,In progress,Yes,
1324618,Credit reporting,,Incorrect information on credit report,Public record,CA,95757,Web,04/09/2015,04/10/2015,TransUnion,In progress,Yes,
1324632,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TX,77044,Web,04/09/2015,04/10/2015,"ResidentCollect, Inc.",Closed with explanation,Yes,
1324620,Credit reporting,,Incorrect information on credit report,Account status,CA,95757,Web,04/09/2015,04/10/2015,Equifax,In progress,Yes,
1324619,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,CA,95757,Web,04/09/2015,04/10/2015,Equifax,Closed with non-monetary relief,Yes,
1324631,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TX,77044,Web,04/09/2015,04/10/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1324621,Credit reporting,,Incorrect information on credit report,Account status,CA,95757,Web,04/09/2015,04/13/2015,Experian,In progress,Yes,
1324629,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,MT,59101,Web,04/09/2015,04/10/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1324623,Credit card,,Billing disputes,,MS,39352,Web,04/09/2015,04/10/2015,GE Capital Retail,Closed with explanation,Yes,
1324656,Debt collection,Federal student loan,Improper contact or sharing of info,Contacted employer after asked not to,MN,55128,Web,04/09/2015,04/13/2015,Wells Fargo,Closed with explanation,Yes,
1324654,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,NJ,07306,Web,04/09/2015,04/10/2015,TransUnion,Closed with explanation,Yes,
1324639,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TX,77099,Web,04/09/2015,04/10/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1324636,Debt collection,,Disclosure verification of debt,Not disclosed as an attempt to collect,CA,93274,Web,04/09/2015,04/10/2015,"Glass Mountain Capital, LLC",Closed with explanation,Yes,
1324665,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,UT,84116,Web,04/09/2015,04/10/2015,Experian,Closed with explanation,Yes,
1324664,Credit reporting,,Incorrect information on credit report,Information is not mine,MO,64683,Web,04/09/2015,04/10/2015,Experian,Closed with non-monetary relief,Yes,
1324930,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,VA,23413,Web,04/09/2015,04/10/2015,Equifax,In progress,Yes,
1321237,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,NY,11803,Web,04/08/2015,04/08/2015,TransUnion,In progress,Yes,
1321977,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,GA,30022,Web,04/08/2015,04/08/2015,"EOS Holdings, Inc.",Closed with explanation,Yes,Yes
1321231,Debt collection,Medical,Communication tactics,Frequent or repeated calls,NY,11795,Phone,04/08/2015,04/10/2015,AllianceOne Recievables Management,Closed with explanation,Yes,
1321189,Debt collection,Medical,Communication tactics,Frequent or repeated calls,ID,83263,Web,04/08/2015,04/10/2015,"I.C. System, Inc.",Closed with explanation,Yes,
1320609,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,75050,Web,04/08/2015,04/10/2015,Experian,In progress,Yes,
1320605,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,IL,60411,Web,04/08/2015,04/09/2015,Experian,In progress,Yes,
1320604,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,IL,60411,Web,04/08/2015,04/09/2015,Equifax,In progress,Yes,
1321137,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,TN,38002,Web,04/08/2015,04/08/2015,Nationstar Mortgage,Closed with explanation,Yes,Yes
1321134,Bank account or service,Other bank product/service,"Account opening, closing, or management",,OH,45244,Referral,04/08/2015,04/10/2015,The Huntington National Bank,Closed with explanation,Yes,
1321161,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NJ,07045,Web,04/08/2015,04/08/2015,Nationstar Mortgage,Closed with explanation,Yes,
1321158,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CA,90026,Web,04/08/2015,04/08/2015,"Harris & Harris, Ltd.",Closed with explanation,Yes,
1321139,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,GA,31405,Web,04/08/2015,04/08/2015,Ocwen,Closed with explanation,Yes,Yes
1321152,Bank account or service,Checking account,Problems caused by my funds being low,,NY,14607,Web,04/08/2015,04/08/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1321150,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MD,20910,Phone,04/08/2015,04/10/2015,Flagstar Bank,In progress,Yes,
1321147,Credit card,,Billing disputes,,,,Referral,04/08/2015,04/09/2015,Citibank,Closed with explanation,Yes,
1321217,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,93726,Web,04/08/2015,04/08/2015,Transworld Systems Inc.,Closed with explanation,Yes,
1321201,Bank account or service,Checking account,"Account opening, closing, or management",,,00049,Web,04/08/2015,04/10/2015,HSBC,Closed with explanation,Yes,
1321195,Money transfers,International money transfer,Other service issues,,CA,91205,Phone,04/08/2015,04/10/2015,Western Union,Closed with explanation,Yes,
1321203,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,SC,29926,Web,04/08/2015,04/10/2015,"EOS Holdings, Inc.",Closed with explanation,Yes,
1321202,Credit card,,APR or interest rate,,GA,30165,Postal mail,04/08/2015,04/09/2015,Amex,Closed with explanation,Yes,
1321216,Other financial service,Check cashing,Customer service/Customer relations,,VA,24055,Referral,04/08/2015,04/09/2015,Wells Fargo,Closed with explanation,Yes,
1321214,Bank account or service,Checking account,Deposits and withdrawals,,CA,94920,Web,04/08/2015,04/08/2015,U.S. Bancorp,Closed with explanation,Yes,
1321212,Student loan,Non-federal student loan,Dealing with my lender or servicer,,NC,27604,Web,04/08/2015,04/10/2015,Pathfinder Credit Services,Closed with non-monetary relief,Yes,
1321677,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,CA,94526,Web,04/08/2015,04/08/2015,Citibank,Closed with explanation,Yes,
1321673,Credit reporting,,Incorrect information on credit report,Account status,WA,98516,Web,04/08/2015,04/08/2015,TransUnion,Closed with explanation,Yes,
1321367,Student loan,Non-federal student loan,Dealing with my lender or servicer,,IN,46725,Phone,04/08/2015,04/10/2015,Navient,In progress,Yes,
1321680,Credit card,,Late fee,,NY,11209,Web,04/08/2015,04/08/2015,Bank of America,Closed with monetary relief,Yes,
1321270,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,CA,95608,Referral,04/08/2015,04/10/2015,"United Collection Bureau, Inc.",Closed with explanation,Yes,
1321262,Credit reporting,,Incorrect information on credit report,Personal information,PA,15301,Web,04/08/2015,04/08/2015,Experian,In progress,Yes,
1321255,Bank account or service,Checking account,Deposits and withdrawals,,TX,77406,Referral,04/08/2015,04/09/2015,BOK Financial Corp,Closed with explanation,Yes,
1321240,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78640,Web,04/08/2015,04/08/2015,Experian,Closed with non-monetary relief,Yes,
1321238,Credit reporting,,Incorrect information on credit report,Account status,CA,91316,Web,04/08/2015,04/08/2015,TransUnion,Closed with explanation,Yes,Yes
1321350,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,91343,Web,04/08/2015,04/10/2015,Equifax,Closed with explanation,Yes,
1321285,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,11749,Referral,04/08/2015,04/10/2015,Flagstar Bank,Closed with explanation,Yes,
1321281,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,AZ,85254,Web,04/08/2015,04/08/2015,Nationstar Mortgage,In progress,Yes,
1321271,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,CA,95608,Referral,04/08/2015,04/10/2015,Citibank,Closed with explanation,Yes,
1321279,Consumer loan,Vehicle loan,Managing the loan or lease,,DC,20011,Postal mail,04/08/2015,04/09/2015,Wells Fargo,Closed with explanation,Yes,
1321275,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,NJ,08050,Web,04/08/2015,04/08/2015,Nationstar Mortgage,In progress,Yes,
1321333,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,GA,30268,Referral,04/08/2015,04/09/2015,JPMorgan Chase,Closed with explanation,Yes,
1321289,Credit card,,Billing disputes,,PA,18708,Referral,04/08/2015,04/09/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,
1321288,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,90210,Referral,04/08/2015,04/10/2015,Citibank,In progress,Yes,
1321326,Credit reporting,,Incorrect information on credit report,Information is not mine,VA,20147,Web,04/08/2015,04/08/2015,Equifax,Closed with explanation,Yes,
1321294,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,90043,Referral,04/08/2015,04/10/2015,Citibank,Closed with explanation,Yes,Yes
1321308,Debt collection,,Cont'd attempts collect debt not owed,Debt resulted from identity theft,MS,39272,Referral,04/08/2015,04/10/2015,Wells Fargo,Closed with explanation,Yes,
1321307,Debt collection,,Cont'd attempts collect debt not owed,Debt resulted from identity theft,MS,39272,Referral,04/08/2015,04/13/2015,"Hosto & Buchan, PLLC",Closed with explanation,Yes,
1321645,Student loan,Non-federal student loan,Dealing with my lender or servicer,,WI,53188,Web,04/08/2015,04/08/2015,Navient,Closed with explanation,Yes,
1321498,Debt collection,,Disclosure verification of debt,Not disclosed as an attempt to collect,MO,65066,Web,04/08/2015,04/13/2015,Transworld Systems Inc.,Closed with explanation,Yes,
1321369,Bank account or service,Checking account,Deposits and withdrawals,,,,Referral,04/08/2015,04/09/2015,TD Bank,Closed with explanation,Yes,
1321446,Bank account or service,Checking account,Problems caused by my funds being low,,OH,44212,Phone,04/08/2015,04/10/2015,The Huntington National Bank,Closed with explanation,Yes,
1321387,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,UT,84094,Web,04/08/2015,04/13/2015,"Credit Service of Logan, Inc.",Closed with explanation,Yes,
1321384,Credit reporting,,Credit monitoring or identity protection,Receiving unwanted marketing/advertising,IN,47909,Web,04/08/2015,04/08/2015,Experian,Closed with non-monetary relief,Yes,
1321383,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,TX,77373,Web,04/08/2015,04/10/2015,Experian,In progress,Yes,
1321444,Credit card,,Delinquent account,,AZ,85755,Web,04/08/2015,04/08/2015,Citibank,Closed with explanation,Yes,
1321388,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,IN,46123,Web,04/08/2015,04/08/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes
1321441,Prepaid card,General purpose card,"Managing, opening, or closing account",,NY,10952,Web,04/08/2015,04/14/2015,Amex,Closed with explanation,Yes,
1321419,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,MD,20874,Web,04/08/2015,04/08/2015,"ProCollect, Inc",Closed with explanation,Yes,Yes
1321595,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,WA,98513,Web,04/08/2015,04/08/2015,Nationstar Mortgage,Closed with explanation,Yes,
1321535,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,AZ,85035,Web,04/08/2015,04/08/2015,R & B Corporation of Virginia,Closed with explanation,Yes,
1321533,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,AZ,85035,Web,04/08/2015,04/08/2015,"R.M. Galicia, Inc.",Closed with explanation,Yes,
1321500,Bank account or service,Other bank product/service,"Account opening, closing, or management",,DE,19809,Web,04/08/2015,04/08/2015,Santander Bank US,Closed,Yes,
1321512,Credit card,,Closing/Cancelling account,,OR,97229,Web,04/08/2015,04/10/2015,"Continental Finance Company, LLC",In progress,Yes,
1321502,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,62264,Web,04/08/2015,04/08/2015,Equifax,Closed with explanation,Yes,
1321562,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,TN,37067,Web,04/08/2015,04/08/2015,"Eastpoint Recovery Group, Inc",Closed with non-monetary relief,Yes,
1321548,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,IL,60175,Web,04/08/2015,04/08/2015,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1321836,Credit card,,Billing disputes,,RI,02891,Referral,04/08/2015,04/10/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1321690,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Impersonated an attorney or official,CO,80003,Web,04/08/2015,04/08/2015,Zenith Financial Network Inc,Closed with explanation,Yes,
1321726,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CO,80221,Referral,04/08/2015,04/10/2015,Nationstar Mortgage,Closed with explanation,Yes,
1321722,Credit reporting,,Incorrect information on credit report,Information is not mine,IN,38016,Web,04/08/2015,04/08/2015,Equifax,In progress,Yes,
1321704,Consumer loan,Vehicle loan,Taking out the loan or lease,,TX,76119,Phone,04/08/2015,04/10/2015,Nissan Motor Acceptance Corporation,In progress,Yes,
1321725,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,95691,Web,04/08/2015,04/08/2015,Ocwen,In progress,Yes,
1321703,Bank account or service,Checking account,Problems caused by my funds being low,,NY,11238,Web,04/08/2015,04/08/2015,TD Bank,Closed with monetary relief,Yes,
1321694,Debt collection,,Communication tactics,Frequent or repeated calls,GA,30066,Web,04/08/2015,04/08/2015,"Federal Bond and Collection Service, Inc.",Closed with explanation,Yes,
1321721,Credit reporting,,Incorrect information on credit report,Information is not mine,IN,38016,Web,04/08/2015,04/08/2015,Experian,Closed,Yes,
1321720,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,IN,38016,Web,04/08/2015,04/08/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1321830,Credit reporting,,Incorrect information on credit report,Public record,CO,81224,Web,04/08/2015,04/08/2015,Equifax,Closed with explanation,Yes,
1321779,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,94685,Web,04/08/2015,04/08/2015,Flagstar Bank,In progress,Yes,
1321769,Bank account or service,Checking account,"Account opening, closing, or management",,NY,11234,Web,04/08/2015,04/08/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1321754,Mortgage,VA mortgage,"Application, originator, mortgage broker",,VA,23693,Web,04/08/2015,04/08/2015,Navy FCU,In progress,Yes,
1321735,Student loan,Non-federal student loan,Dealing with my lender or servicer,,PA,19087,Web,04/08/2015,04/08/2015,AES/PHEAA,Closed with monetary relief,Yes,
1321810,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,FL,33196,Web,04/08/2015,04/08/2015,Flagstar Bank,In progress,Yes,
1321819,Credit card,,Other,,CA,95746,Web,04/08/2015,04/08/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1321799,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,DE,19808,Web,04/08/2015,04/08/2015,Citibank,In progress,Yes,
1321796,Bank account or service,Checking account,Deposits and withdrawals,,NY,11937,Fax,04/08/2015,04/10/2015,JPMorgan Chase,Closed with explanation,Yes,
1321784,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,CA,92108,Web,04/08/2015,04/08/2015,Ocwen,Closed with explanation,Yes,
1321955,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,FL,34108,Web,04/08/2015,04/08/2015,Encore Capital Group,Closed with explanation,Yes,
1321892,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,94566,Web,04/08/2015,04/08/2015,Ocwen,Closed with explanation,Yes,
1321857,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,NJ,08527,Web,04/08/2015,04/08/2015,TransUnion,In progress,Yes,
1321858,Credit card,,Other,,HI,96707,Phone,04/08/2015,04/10/2015,Citibank,Closed with monetary relief,Yes,
1321875,Credit reporting,,Incorrect information on credit report,Personal information,OH,45244,Web,04/08/2015,04/10/2015,Equifax,In progress,Yes,
1321876,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CA,92708,Web,04/08/2015,04/08/2015,Grant & Weber,Closed with explanation,Yes,
1321916,Credit reporting,,Incorrect information on credit report,Account status,NJ,08043,Web,04/08/2015,04/10/2015,"Eastern Account Systems of Connecticut, Inc.",Closed with explanation,Yes,Yes
1321968,Consumer loan,Vehicle loan,Managing the loan or lease,,NV,89139,Web,04/08/2015,04/10/2015,Wells Fargo,Closed with explanation,Yes,
